,discriminator_loss,discriminator_accuracy,gan_loss,gan_accuracy,generated_sequences
0,-0.24296613037586212,0.20000000298023224,0.3183158040046692,1.0,0000000000
1,-0.47683992981910706,0.25,0.7242733240127563,1.0,ܒܚܣܣܣܣܣܨܡܪ
2,-0.6967906951904297,0.15000000596046448,0.683552086353302,1.0,ܒܓܢܓܓܡܪܪܪܪ
3,0.04519248008728027,0.5,0.7181029319763184,1.0,ܒܒܒܒܒܒܒܒܒܒ
4,0.038306426256895065,0.5,-0.8153921365737915,0.10000000149011612,ܐܐܐܐܐܐܐܐܐܐ
5,0.008255088701844215,0.550000011920929,-0.8317117691040039,0.0,ܐܐܐܐܐܐܐܐܐܐ
6,0.014181804843246937,0.5,-0.8352629542350769,0.0,ܐܐܐܐܐܐܐܐܐܐ
7,-0.011198306456208229,0.5,-0.8425898551940918,0.0,ܐܐܐܐܐܐܐܐܐܐ
8,0.002178025199100375,0.5,-0.8305138349533081,0.0,ܐܐܐܐܐܐܐܐܐܐ
9,-0.033075619488954544,0.5,-0.7986152768135071,0.0,ܐܐܐܐܐܐܐܐܐܐ
10,-0.07289476692676544,0.3499999940395355,-0.5763307809829712,0.30000001192092896,ܐܐܐܐܐܐܐܐܐܐ
11,-0.6663593053817749,0.10000000149011612,0.6787459254264832,1.0,ܡܡܠܠܠܠܠܠܠܠ
12,-0.5796183943748474,0.20000000298023224,0.7832220792770386,1.0,ܡܡܡܡܡܡܡܡܡܡ
13,0.35364091396331787,0.699999988079071,-0.8233218193054199,0.10000000149011612,ܪܪܪܪܪܪܪܪܪܪ
14,0.027857303619384766,0.5,-0.8524984121322632,0.0,ܝܝܝܝܝܝܝܝܝܝ
15,0.015246284194290638,0.5,-0.9032481908798218,0.0,ܘܝܝܝܝܝܝܝܝܝ
16,0.057221151888370514,0.550000011920929,-0.9006465673446655,0.0,ܘܝܝܝܝܝܝܝܝܝ
17,0.12973080575466156,0.6000000238418579,-0.9330700039863586,0.0,ܝܝܝܝܝܝܝܝܝܝ
18,0.029607247561216354,0.5,-0.9132884740829468,0.0,ܝܝܝܝܝܝܝܝܝܝ
19,0.00559921283274889,0.5,-0.9351198077201843,0.0,ܝܝܝܝܝܝܝܝܝܝ
20,0.013196718879044056,0.5,-0.9438637495040894,0.0,ܝܝܝܝܝܝܝܝܝܝ
21,0.015003979206085205,0.5,-0.935169517993927,0.0,ܝܝܝܝܝܝܝܝܝܝ
22,0.015603268519043922,0.5,-0.9462993741035461,0.0,ܝܝܝܝܝܝܝܝܝܝ
23,0.007023191545158625,0.5,-0.949200451374054,0.0,ܝܝܝܝܝܝܝܝܝܝ
24,0.008882296271622181,0.5,-0.9449806213378906,0.0,ܝܝܝܝܝܝܝܝܝܝ
25,0.0025408267974853516,0.5,-0.9316366314888,0.0,ܝܝܝܝܝܝܝܝܝܝ
26,0.015505957417190075,0.5,-0.9145857095718384,0.0,ܝܝܝܝܝܝܝܝܝܝ
27,-0.08761624246835709,0.5,-0.7537188529968262,0.0,ܝܝܝܝܝܝܝܝܝܝ
28,-0.8967208862304688,0.05000000074505806,0.8678741455078125,1.0,ܟܟܟܟܟܟܟܟܟܟ
29,-0.8712779879570007,0.0,0.8780787587165833,1.0,ܚܚܚܚܚܚܚܚܚܚ
30,-0.9192806482315063,0.0,-0.8991460800170898,0.0,ܚܚܚܚܚܚܚܚܚܚ
31,-0.01629941537976265,0.5,-0.9017268419265747,0.0,ܬܬܬܬܬܬܬܬܬܬ
32,-0.006552767939865589,0.5,-0.9293819665908813,0.0,ܛܛܛܛܛܛܛܛܛܛ
33,0.027106154710054398,0.5,-0.9466265439987183,0.0,ܛܛܛܛܛܛܛܛܛܛ
34,0.19291231036186218,0.6499999761581421,-0.9253509640693665,0.0,ܛܛܛܛܛܛܛܛܛܛ
35,0.15763813257217407,0.6000000238418579,-0.9480884671211243,0.0,ܛܛܛܛܛܛܛܛܛܛ
36,0.03415391594171524,0.550000011920929,-0.9438489675521851,0.0,ܛܛܛܛܛܛܛܛܛܛ
37,-0.008571481332182884,0.5,-0.9395623207092285,0.0,ܛܛܛܛܛܛܛܛܛܛ
38,0.10527030378580093,0.6000000238418579,-0.9276727437973022,0.0,ܛܛܛܛܛܛܛܛܛܛ
39,-0.027494143694639206,0.5,-0.8970624804496765,0.0,ܛܛܛܛܛܛܛܛܛܛ
40,0.000975918781477958,0.5,-0.9382163286209106,0.0,ܥܥܥܥܥܥܥܥܥܥ
