,discriminator_loss,discriminator_accuracy,gan_loss,gan_accuracy,generated_sequences
0,-0.7374361157417297,0.0,0.7328640222549438,1.0,agtplppppp
1,-0.7893631458282471,0.05000000074505806,0.8672027587890625,1.0,ȱddddȱȱȱlē
2,-0.8868362307548523,0.0,0.8496994376182556,1.0,aaaaäääȱūȱ
3,-0.8711965680122375,0.0,0.8616802096366882,1.0,ŗõŗŗbḑmbbe
4,-0.863421618938446,0.0,0.8762823343276978,1.0,äļŗțņŗõõõ0
5,-0.8945085406303406,0.0,0.8901236653327942,1.0,ajjbjȯšš00
6,-0.8762983679771423,0.0,0.9047074317932129,1.0,anss0ēē000
7,-0.939452588558197,0.0,0.914312481880188,1.0,ǟoäǟääääēm
8,-0.9331682324409485,0.0,0.9233888983726501,1.0,ŗbbppšššŗŗ
9,-0.9163445830345154,0.0,0.9327306747436523,1.0,õīījjnnžžž
10,-0.9593088030815125,0.0,0.9411419034004211,1.0,ņmmoääõaää
11,-0.9556843042373657,0.0,0.9474644064903259,1.0,ļääȱȱȱūǟaa
12,-0.9560160040855408,0.0,0.9541837573051453,1.0,0aaažkž0fȱ
13,-0.9652873873710632,0.0,0.960586667060852,1.0,rpaaa00äää
14,-0.9675650596618652,0.0,0.9657629132270813,1.0,remrmfaaaē
15,-0.9629682898521423,0.0,0.9710310101509094,1.0,ǟņbbḑnḑḑõḑ
16,-0.9794021844863892,0.0,0.9750772714614868,1.0,āzzäõņņbŗŗ
17,-0.9532918930053711,0.0,0.9789102673530579,1.0,nņņņņņņfff
18,-0.9880743026733398,0.0,0.981982409954071,1.0,eeõõennnnḑ
19,-0.9770538210868835,0.0,0.9848313331604004,1.0,zrŗŗgŗŗggȯ
20,-0.9924799203872681,0.0,0.9868007898330688,1.0,ūūmämggakŗ
21,-0.9935721755027771,0.0,0.9887920618057251,1.0,läääääīūll
22,-0.9917535781860352,0.0,0.9902054071426392,1.0,ȱȱǟpp0ḑḑno
23,-0.9946789145469666,0.0,0.9919624328613281,1.0,npppāūäūžū
24,-0.9949176907539368,0.0,0.9931079149246216,1.0,mmmmmvūūmf
25,0.00319499964825809,0.5,0.9935328364372253,1.0,ooonŗȱŗȱbȱ
26,-0.9967382550239563,0.0,0.9948735237121582,1.0,vțfțŗēušbb
27,-0.9965736269950867,0.0,0.9951435327529907,1.0,knȱkȱdõäfr
28,-0.9968187212944031,0.0,0.9958314895629883,1.0,vaǟmēŗŗbdļ
29,-0.9974708557128906,0.0,0.9963857531547546,1.0,ŗäjnnozȯņb
30,-0.9976837038993835,0.0,0.9967004656791687,1.0,ōēēēūūūūūu
31,-0.9962591528892517,0.0,0.9962010383605957,1.0,ŗŗmȱȱȱȱȱļȭ
32,-0.9980260133743286,0.0,0.9969610571861267,1.0,õõpiaavȱŗs
33,-0.9971767663955688,0.0,0.9974614381790161,1.0,riaaašfink
34,-0.9983482360839844,0.0,0.9977645874023438,1.0,säțțnņņōōō
35,-0.9978000521659851,0.0,0.9979164004325867,1.0,õžžžäțț0oo
36,-0.9987274408340454,0.0,0.9982056021690369,1.0,nnaakḑḑppj
37,-0.9976345896720886,0.0,0.9983274340629578,1.0,ŗŗpȱpņŗȱns
38,-0.9988133311271667,0.0,0.9985108375549316,1.0,ņoäūū0ǟǟēī
39,-0.9990424513816833,0.0,0.9986110925674438,1.0,fbȱfȱǟȭvvv
40,-0.9990720152854919,0.0,0.9988371133804321,1.0,ḑḑḑpȯȯkkkō
41,-0.9990515112876892,0.0,0.9988072514533997,1.0,krrrruolok
42,-0.9992730021476746,0.0,0.998914897441864,1.0,õēēēēēääēē
43,-0.9989687204360962,0.0,0.9991208910942078,1.0,aäŗŗŗŗŗŗnn
44,-0.9990663528442383,0.0,0.9991678595542908,1.0,vļeeeebbbb
45,-0.9995180368423462,0.0,0.9992094039916992,1.0,00ļbbļkkkŗ
46,-0.9994544386863708,0.0,0.9992551803588867,1.0,vȱddūūūūfū
47,-0.9986709952354431,0.0,0.9993227124214172,1.0,ēȯȯȯõauāāū
48,-0.9995477795600891,0.0,0.9993263483047485,1.0,ȱõņīīsožää
49,-0.9996294379234314,0.0,0.9994382262229919,1.0,ŗŗŗŗooēoo0
50,-0.9994112849235535,0.0,0.9994209408760071,1.0,lsņŗŗŗnkēē
51,-0.9997003674507141,0.0,0.9995273947715759,1.0,ūmssēēēēēn
52,-0.9995233416557312,0.0,0.9995989799499512,1.0,ēunnȱȭēēļļ
53,-0.9997043013572693,0.0,0.999586284160614,1.0,psoo0ēoõaa
54,-0.9992966055870056,0.0,0.9995560050010681,1.0,äțõțõõäääp
55,-0.9996143579483032,0.0,0.9996408820152283,1.0,aeržrjaaõõ
56,-0.9996469616889954,0.0,0.9996315836906433,1.0,sēȯggppppp
57,-0.9998184442520142,0.0,0.9997041821479797,1.0,õīŗŗgvvvȱȱ
58,-0.9998040199279785,0.0,0.9996843338012695,1.0,rrimrŗǟrrr
59,-0.9998432993888855,0.0,0.9997560381889343,1.0,rrrpppaaaa
60,-0.9997936487197876,0.0,0.9997513890266418,1.0,ōōōņooffäž
61,-0.9998041391372681,0.0,0.9997844696044922,1.0,0ēooooŗŗŗä
62,-0.9998699426651001,0.0,0.999772846698761,1.0,sgsȭȭnŗijt
63,-0.9997974634170532,0.0,0.9998211860656738,1.0,00ūūūņōōmm
64,-0.9999022483825684,0.0,0.9997801184654236,1.0,ŗbŗḑavȱȱȱv
65,-0.9997987151145935,0.0,0.9998255968093872,1.0,šaŗȱȱuummm
66,-0.9998975992202759,0.0,0.9998384714126587,1.0,ūīsōkkavvv
67,-0.9998804330825806,0.0,0.9998399019241333,1.0,aaakōŗuuuț
68,-0.9998855590820312,0.0,0.9998611807823181,1.0,ŗŗȯkkȭjaḑo
69,-0.9999040961265564,0.0,0.9998671412467957,1.0,bņožņņļlle
70,-0.9999276399612427,0.0,0.999859631061554,1.0,doǟǟȯȯȯknŗ
71,-0.9999243021011353,0.0,0.9998865127563477,1.0,īfīŗēēēēäl
72,-0.9999074935913086,0.0,0.9998937845230103,1.0,eekkkžžžsj
73,-0.9999265670776367,0.0,0.9999011158943176,1.0,pnnŗŗŗŗšaj
74,-0.9998977780342102,0.0,0.9998966455459595,1.0,ēḑȯȯkkääņļ
75,-0.9999458193778992,0.0,0.999902069568634,1.0,0arl000ņll
76,-0.9999094009399414,0.0,0.9999198913574219,1.0,kȯk0fffuțr
77,-0.9999120831489563,0.0,0.9999133944511414,1.0,ozzzzȯūūūȱ
78,-0.9999426007270813,0.0,0.9999224543571472,1.0,ääȯsȯȱȱvȱȱ
79,-0.9999502301216125,0.0,0.9999307990074158,1.0,oääžȯ00ūūo
80,-0.9999646544456482,0.0,0.9999225735664368,1.0,ņsoūappprr
81,-0.9999513626098633,0.0,0.9999305605888367,1.0,äbl0õjȯŗŗŗ
82,-0.9999584555625916,0.0,0.9999427795410156,1.0,ņaŗjjjbnnõ
83,-0.9998995065689087,0.0,0.99993497133255,1.0,āŗŗŗŗȯȯȯŗȯ
84,-0.9999445080757141,0.0,0.9999521374702454,1.0,ŗțe00īīīpp
85,-0.9999442100524902,0.0,0.9999489784240723,1.0,ȱõõvvõtääū
86,-0.9999743700027466,0.0,0.9999507069587708,1.0,bļbäēēŗŗgg
87,-0.9999637603759766,0.0,0.9999529123306274,1.0,ōōōŗŗŗļļtz
88,-0.9999241828918457,0.0,0.9999622702598572,1.0,țțțpfffžžž
89,-0.9999706149101257,0.0,0.9999599456787109,1.0,ǟǟǟrrŗjsšu
