,discriminator_loss,discriminator_accuracy,gan_loss,gan_accuracy,generated_sequences
0,-0.7892832159996033,0.0,0.7818458676338196,1.0,eeeekeeeee
1,-0.8256884813308716,0.05000000074505806,0.8502294421195984,1.0,um0bsptlpp
2,-0.9024030566215515,0.0,0.8945493698120117,1.0,ccheecccüc
3,-0.9123711585998535,0.0,0.9190353751182556,1.0,s0ktttttr0
4,-0.9298025965690613,0.0,0.9298002123832703,1.0,nlggzzk0pp
5,-0.8567115068435669,0.05000000074505806,0.942783772945404,1.0,mcüuccccön
6,-0.9582401514053345,0.0,0.9507671594619751,1.0,uuuunziomo
7,-0.9447018504142761,0.0,0.9584732055664062,1.0,nniiüeeeee
8,-0.9743379950523376,0.0,0.9656320810317993,1.0,sssö00efee
9,-0.9752063751220703,0.0,0.9722871780395508,1.0,apppcpevcc
10,-0.9803920984268188,0.0,0.9771289229393005,1.0,üwwöozöööö
11,-0.9431894421577454,0.0,0.9822657704353333,1.0,eeeoiz00dd
12,-0.9452731013298035,0.0,0.9847393035888672,1.0,uwgmnm0ddd
13,-0.9920632243156433,0.0,0.9882146716117859,1.0,eüüboraüaa
14,-0.9841886758804321,0.0,0.9904840588569641,1.0,nndddzdiid
15,-0.9953023791313171,0.0,0.9918234944343567,1.0,üuupppüü0p
16,-0.9958612322807312,0.0,0.9928211569786072,1.0,orllllllll
17,-0.953285813331604,0.0,0.9945692420005798,1.0,0c00000nüü
18,-0.9932677149772644,0.0,0.9948890805244446,1.0,ddüpaoobb0
19,-0.9972919821739197,0.0,0.9959101676940918,1.0,cggunwvaao
20,-0.9954540133476257,0.0,0.9962812662124634,1.0,orckiiuaaa
21,-0.9983324408531189,0.0,0.9970798492431641,1.0,aaabbbao0n
22,-0.9983539581298828,0.0,0.9974932670593262,1.0,eeek0fffnn
23,-0.9987622499465942,0.0,0.9979640245437622,1.0,apccüü00pö
24,-0.9879090189933777,0.0,0.9981386065483093,1.0,cvkddtilüa
25,-0.9988682866096497,0.0,0.998309314250946,1.0,gueuüaaiii
26,-0.9991278648376465,0.0,0.9984580874443054,1.0,oaüüüddöle
27,-0.9991744160652161,0.0,0.9986116290092468,1.0,nnnwüdkkue
28,-0.9944090843200684,0.0,0.9989796876907349,1.0,öönzzötggg
29,-0.9994168281555176,0.0,0.9990501403808594,1.0,öccmaaaaaa
30,-0.9993082284927368,0.0,0.9990933537483215,1.0,oooozooooo
31,-0.9991089105606079,0.0,0.999236524105072,1.0,iif00zzzee
32,-0.9991816878318787,0.0,0.9993535280227661,1.0,öppilccfwm
33,-0.9996213316917419,0.0,0.9993466734886169,1.0,lllegeeööö
34,-0.9996228218078613,0.0,0.9994390606880188,1.0,eoook0zzzw
35,-0.9989563226699829,0.0,0.9995273947715759,1.0,kkckuuuupu
36,-0.9993934035301208,0.0,0.9995207190513611,1.0,üeeeooerrr
37,-0.999642550945282,0.0,0.9995743036270142,1.0,sssppt0hho
38,-0.9997760057449341,0.0,0.9995841979980469,1.0,cczzzmzzpz
39,-0.9995479583740234,0.0,0.9996711611747742,1.0,zzttmuukcm
40,-0.9998028874397278,0.0,0.999665379524231,1.0,n00fiaücfm
41,-0.9997923970222473,0.0,0.9997203946113586,1.0,wmdddooooo
42,-0.9998397827148438,0.0,0.9997020959854126,1.0,zöoaaümmmö
43,-0.999819278717041,0.0,0.9997219443321228,1.0,000000poom
44,-0.9998060464859009,0.0,0.9997539520263672,1.0,t0ooouuoop
45,-0.9998771548271179,0.0,0.9997888803482056,1.0,ppicaaaaaa
46,-0.999839723110199,0.0,0.9998084902763367,1.0,hhmeokü0aa
47,-0.9998618960380554,0.0,0.99984210729599,1.0,üiusssssüf
48,-0.9998601078987122,0.0,0.9998247027397156,1.0,üeenetmmüv
49,-0.9999061822891235,0.0,0.9998517036437988,1.0,att00giggv
50,-0.9999017119407654,0.0,0.9998379945755005,1.0,ddb0bsbbbs
51,-0.9999300241470337,0.0,0.9998589754104614,1.0,ööullnndeo
52,-0.9999347925186157,0.0,0.9998697638511658,1.0,pönöö0mwnn
53,-0.9999270439147949,0.0,0.999885082244873,1.0,wii0ldddds
54,-0.9998658299446106,0.0,0.9998849034309387,1.0,lmcrüaüüzm
55,-0.9999357461929321,0.0,0.9999017119407654,1.0,zazooooüüü
56,-0.9999384880065918,0.0,0.9999147653579712,1.0,0etllggggo
57,-0.9999381899833679,0.0,0.9999114871025085,1.0,00nnfföeöö
58,-0.9998016357421875,0.0,0.9999262094497681,1.0,dooorcccpp
59,-0.9999561309814453,0.0,0.9999182820320129,1.0,khhggdssss
60,-0.9999486804008484,0.0,0.9999189376831055,1.0,aaaioolreü
61,-0.999917209148407,0.0,0.999943733215332,1.0,000pnnöööi
62,-0.9998432993888855,0.0,0.9999403953552246,1.0,beeeüüüüoh
63,-0.9999317526817322,0.0,0.9999484419822693,1.0,zzbzoleeee
64,-0.9999677538871765,0.0,0.9999465942382812,1.0,ff0e00zppp
65,-0.9999672174453735,0.0,0.9999438524246216,1.0,omffüüazdd
