,discriminator_loss,discriminator_accuracy,gan_loss,gan_accuracy,generated_sequences
524,2.1767616999568418e-05,0.5,0.9996066093444824,1.0,oessssssss
525,0.5869213342666626,0.800000011920929,0.9998950958251953,1.0,krssssssss
526,-0.8962646722793579,0.05000000074505806,1.0,1.0,osssssssss
527,-0.8407623171806335,0.10000000149011612,0.9999712109565735,1.0,krrrskrror
528,-0.9421563148498535,0.05000000074505806,0.9977557063102722,1.0,krrrrrrrrr
529,-0.9496943354606628,0.0,0.900227427482605,1.0,krorrrrrrr
530,-0.9998792409896851,0.0,0.9280967712402344,1.0,ororrrssss
531,-0.997550368309021,0.0,0.9998188018798828,1.0,lellllllll
532,-0.9999967813491821,0.0,0.9712501764297485,1.0,osssssslll
533,-0.9899414777755737,0.0,0.9973882436752319,1.0,krororrrrr
534,-0.8995388746261597,0.05000000074505806,0.9999542236328125,1.0,krrrrrrror
535,-0.9888511896133423,0.0,0.978951632976532,1.0,krrrrrsrrr
536,-0.9993875622749329,0.0,0.9858233332633972,1.0,lessllllll
537,-0.9994136691093445,0.0,0.9881324768066406,1.0,leslllkkro
538,-0.9999998807907104,0.0,0.9878042340278625,1.0,dessssllll
539,3.046989513677545e-05,0.5,0.9990620613098145,1.0,orrsssssss
540,1.7654896510066465e-05,0.5,0.9999650716781616,1.0,ossssssddl
541,-0.9996224641799927,0.0,0.9919954538345337,1.0,llllllllll
542,-0.9999765157699585,0.0,0.9925985336303711,1.0,orsssrorrr
543,0.003041136311367154,0.5,0.9939162135124207,1.0,krororrrro
544,-0.9962040185928345,0.0,0.9999635815620422,1.0,krorrororo
545,-0.1864282637834549,0.4000000059604645,0.9947419166564941,1.0,osssssssss
546,-0.9013498425483704,0.05000000074505806,0.9968989491462708,1.0,erssssssss
547,-0.8999525904655457,0.05000000074505806,1.0,1.0,krssssssss
548,0.0002313852310180664,0.5,0.9968032836914062,1.0,leslllllle
549,0.0014443636173382401,0.5,1.0,1.0,krorororor
550,-0.998759388923645,0.0,1.0,1.0,krorssrsro
551,-0.9988115429878235,0.0,0.9999982118606567,1.0,krororrrrr
552,-0.999981701374054,0.0,0.997855007648468,1.0,ossssrsrrr
553,-0.002827191259711981,0.5,0.9987262487411499,1.0,llllllllll
554,-0.9999902844429016,0.0,0.9999863505363464,1.0,orsrororrr
555,-0.8961410522460938,0.05000000074505806,0.991203784942627,1.0,krorororor
556,-0.9995867609977722,0.0,0.9999972581863403,1.0,dlllllllll
557,-0.9999750852584839,0.0,0.9999881982803345,1.0,osssssrsss
558,-0.8999665379524231,0.05000000074505806,0.9737628102302551,1.0,krororsrrr
559,-0.9993661642074585,0.0,0.9977838397026062,1.0,orrrrrrrrr
560,-0.9999933242797852,0.0,0.9999443292617798,1.0,levvvñ0knñ
561,0.07694359123706818,0.550000011920929,-0.3507835268974304,0.30000001192092896,eaa0000000
562,-0.9999910593032837,0.0,0.9999905824661255,1.0,laa0000000
563,-0.9999998807907104,0.0,0.9981344938278198,1.0,dlaa000000
564,-0.8998171091079712,0.05000000074505806,0.9975911974906921,1.0,kraa000000
565,-0.6999680995941162,0.15000000596046448,0.9966322183609009,1.0,eaaa000000
566,-0.8978952169418335,0.05000000074505806,0.9999889135360718,1.0,kraraaa000
567,-0.6999963521957397,0.15000000596046448,1.0,1.0,eraaa00000
568,-0.9011024236679077,0.05000000074505806,0.999795138835907,1.0,laeaa00000
569,-0.8959922790527344,0.05000000074505806,0.9973823428153992,1.0,klaa000000
570,-0.6999041438102722,0.15000000596046448,0.9972223043441772,1.0,eaa0000000
571,-0.9998493194580078,0.0,0.9999087452888489,1.0,deaa000000
572,-0.9999987483024597,0.0,0.9975684285163879,1.0,oaaa000000
573,-0.7983542084693909,0.10000000149011612,0.9999921917915344,1.0,eaa0000000
574,-0.0008752346038818359,0.5,0.9998737573623657,1.0,kraaaaa000
575,-0.9998611211776733,0.0,0.9999960660934448,1.0,klaa000000
576,-0.14820146560668945,0.44999998807907104,0.9999354481697083,1.0,dlaa000000
577,-1.0,0.0,0.9995287656784058,1.0,dlaa000000
578,-0.9999544024467468,0.0,0.9999278783798218,1.0,eaa0000000
579,-0.9997185468673706,0.0,1.0,1.0,kraa000000
580,-0.9996057748794556,0.0,0.999886155128479,1.0,klaa000000
581,0.00040384530439041555,0.5,0.9991775751113892,1.0,keaa000000
582,-0.9997261166572571,0.0,0.9992913007736206,1.0,eaa0000000
583,-0.9331490397453308,0.05000000074505806,0.8840616941452026,0.8999999761581421,kaaa000000
584,-0.8891099095344543,0.05000000074505806,0.9999827146530151,1.0,kaaa000000
585,-0.7908420562744141,0.10000000149011612,0.9999634027481079,1.0,kaa0000000
586,0.002210330916568637,0.5,0.9999896287918091,1.0,kaaa000000
587,-0.9999504089355469,0.0,0.9999986886978149,1.0,eaa0000000
588,-0.6999195218086243,0.15000000596046448,0.9931065440177917,1.0,kaaa000000
589,-0.6999939680099487,0.15000000596046448,0.9999951124191284,1.0,eaa0000000
590,-0.999994158744812,0.0,0.9935356378555298,1.0,eaaa000000
591,-0.00017561911954544485,0.5,0.9958484768867493,1.0,eaa0000000
592,-0.9998742341995239,0.0,0.9976550936698914,1.0,laa0000000
593,-0.699580192565918,0.15000000596046448,0.9999097585678101,1.0,kaaa000000
594,-0.699998140335083,0.15000000596046448,0.9999982118606567,1.0,dlaa000000
595,-0.8994308710098267,0.05000000074505806,0.9999408721923828,1.0,kaava00000
596,-0.9999604225158691,0.0,0.9999133348464966,1.0,eaa0000000
597,-0.9998267292976379,0.0,1.0,1.0,klaa000000
598,-0.7961320877075195,0.10000000149011612,0.9999974966049194,1.0,kakakakaka
599,-0.9998544454574585,0.0,0.9999721646308899,1.0,keaakakaka
600,-0.0001332998217549175,0.5,0.9999169111251831,1.0,eaa0000000
601,-0.8003486394882202,0.10000000149011612,0.9999934434890747,1.0,dlaa000000
602,-0.9999986886978149,0.0,0.9989870190620422,1.0,laa0000000
603,-0.8001454472541809,0.10000000149011612,0.9999539256095886,1.0,klaa000000
604,0.0002906203153543174,0.5,0.9999831914901733,1.0,kaaaa00000
605,-0.8001227378845215,0.10000000149011612,0.9999996423721313,1.0,keaa000000
606,-0.9000069499015808,0.05000000074505806,0.9999313354492188,1.0,dlaa000000
607,-0.7999973297119141,0.10000000149011612,0.9994741678237915,1.0,dlaa000000
